store_id,product_id,forecast_7d,forecast_7d_lower,forecast_7d_upper,forecast_14d,forecast_14d_lower,forecast_14d_upper,forecast_30d,forecast_30d_lower,forecast_30d_upper,forecast_60d,forecast_60d_lower,forecast_60d_upper,forecast_acceleration,forecast_confidence_30d,is_trending_up,is_trending_down,is_stable
store_CN,STORE_CN_PAN0027,21.7,0.2,48.9,43.3,0.2,97.2,91.5,0.3,207.3,182.4,0.5,414.3,0.9841269841269842,2.2598253275109172,0,0,1
store_BM,STORE_BM_SNA0021,25.6,1.1,53.9,51.4,2.3,108.0,110.3,3.9,231.3,225.4,10.3,469.0,0.9683520363132014,2.0597826086956523,0,0,1
store_CP,STORE_CP_FRO0026,28.6,2.8,57.3,57.5,5.4,113.1,124.2,12.0,242.9,254.9,27.1,490.6,0.9636118598382752,1.8576025744167337,0,0,1
store_CS,STORE_CS_MEA0033,17.6,0.4,42.7,34.8,0.9,84.8,72.4,1.5,179.5,138.5,1.8,350.5,1.0003789314134142,2.4551724137931035,0,0,1
store_BN,STORE_BN_DAI0013,23.9,0.0,55.2,47.7,0.0,110.9,101.0,0.4,236.0,201.1,0.9,472.6,0.9848901098901098,2.330365974282888,0,0,1
store_BN,STORE_BN_PRO0057,25.3,0.0,59.9,50.8,0.0,119.1,109.6,0.0,255.9,222.7,0.8,518.5,0.9629535650850038,2.3327256153144944,0,0,1
store_CI,STORE_CI_BAK0032,25.1,0.0,56.8,50.4,0.2,111.4,109.0,0.6,241.1,221.5,2.2,485.4,0.9604591836734694,2.2043996333638867,0,0,1
store_CB,STORE_CB_FRO0033,24.4,0.6,50.9,49.0,1.1,102.0,105.7,2.4,218.1,214.8,6.3,438.2,0.9620186621106582,2.0387523629489603,0,0,1
store_BA,STORE_BA_SNA0013,27.8,0.1,60.0,55.7,0.3,120.3,120.7,0.9,259.4,243.8,2.2,520.3,0.9631597182122648,2.1399006622516556,0,0,1
store_CH,STORE_CH_SNA0029,25.6,0.6,52.9,51.5,1.9,105.2,111.8,5.2,227.7,226.8,10.9,459.4,0.9556993529118966,1.9883824843610367,0,0,1
store_BN,STORE_BN_FRO0032,24.1,0.4,53.4,48.2,0.6,106.1,103.1,1.7,227.2,208.2,3.8,458.9,0.9734751582065437,2.185077519379845,0,0,1
store_CN,STORE_CN_PRO0020,22.3,1.2,46.4,44.6,1.9,92.0,95.9,4.0,197.1,192.0,8.7,393.0,0.9663440704896721,2.011458333333333,0,0,1
store_CI,STORE_CI_SNA0038,23.7,0.9,48.6,47.5,1.6,97.0,101.8,3.2,208.2,205.6,7.4,418.9,0.9691930207197383,2.011776251226693,0,0,1
store_CJ,STORE_CJ_DAI0029,26.4,2.3,51.4,53.1,5.4,103.2,113.9,10.3,221.0,234.2,25.1,448.8,0.967860197971404,1.8482456140350876,0,0,1
store_CO,STORE_CO_BAK0034,24.1,0.5,48.9,48.2,1.2,97.9,103.5,3.2,210.1,208.9,6.5,420.8,0.9698189134808853,1.9971042471042473,0,0,1
store_AI,STORE_AI_PRO0040,25.5,0.8,53.3,51.2,1.1,106.3,110.4,2.7,226.2,223.8,7.6,454.8,0.9637188208616779,2.02262443438914,0,0,1
store_CD,STORE_CD_BAK0008,23.2,0.1,50.8,46.4,0.4,100.6,99.1,1.1,215.2,198.3,2.1,429.9,0.973835175598153,2.1582661290322585,0,0,1
store_CN,STORE_CN_BEV0048,22.1,1.4,47.6,44.2,2.7,94.4,94.6,6.1,203.4,189.6,12.1,406.7,0.9704332552693209,2.0834213305174236,0,0,1
store_CQ,STORE_CQ_PAN0035,24.2,0.8,48.5,48.4,1.4,97.3,104.9,4.6,210.0,211.0,8.7,423.3,0.9612074672315634,1.9561904761904763,0,0,1
store_CH,STORE_CH_PAN0015,28.2,4.0,52.8,56.9,7.5,106.4,123.9,18.6,230.2,255.1,43.8,467.8,0.9523809523809524,1.7064516129032257,0,0,1
store_BH,STORE_BH_MEA0011,24.9,1.5,51.3,49.9,2.8,102.0,108.6,6.1,220.0,220.4,14.6,444.4,0.956221198156682,1.9678012879484823,0,0,1
store_BK,STORE_BK_MEA0002,25.2,0.7,49.8,50.4,2.0,99.9,108.2,3.4,214.6,219.1,9.0,433.1,0.9712230215827338,1.9501385041551247,0,0,1
store_CD,STORE_CD_DAI0036,24.3,0.3,50.5,48.7,0.9,101.7,105.4,2.8,217.9,214.2,5.3,440.0,0.9607274644175012,2.0388625592417062,0,0,1
store_CR,STORE_CR_SNA0037,29.7,5.9,54.1,59.9,11.4,108.8,129.2,24.8,234.2,269.5,57.9,478.8,0.9628268856710612,1.6194895591647331,0,0,1
store_CG,STORE_CG_BAK0039,23.5,0.8,49.9,47.1,1.9,100.8,101.6,3.7,218.3,205.5,7.9,437.6,0.9628516798688884,2.1101278269419868,0,0,1
store_BF,STORE_BF_DAI0041,25.0,0.4,50.6,50.1,1.0,102.5,107.8,2.5,220.0,219.3,8.6,443.1,0.9669932955131512,2.0157553290083414,0,0,1
store_CI,STORE_CI_FRO0039,24.6,1.9,48.8,49.2,3.4,97.4,106.8,8.0,209.2,215.3,16.6,419.9,0.9601873536299766,1.882132834424696,0,0,1
store_CO,STORE_CO_MEA0005,17.8,0.0,45.0,35.4,0.0,89.5,74.1,0.0,188.5,142.6,0.0,370.5,0.9894385769872153,2.540431266846362,0,0,1
store_CS,STORE_CS_PAN0026,22.1,0.3,48.5,44.3,0.6,96.9,93.7,1.0,205.9,189.3,2.0,414.6,0.9794652090412174,2.1844349680170576,0,0,1
store_BC,STORE_BC_PRO0017,27.4,3.4,52.0,55.1,6.3,105.3,119.2,15.1,225.5,246.1,36.9,459.9,0.9609539396773439,1.7636211232187762,0,0,1
store_BF,STORE_BF_PAN0033,28.4,2.3,56.4,57.3,4.9,112.6,124.8,13.3,243.2,258.9,32.1,495.7,0.9523809523809523,1.8406725380304243,0,0,1
store_BR,STORE_BR_SNA0000,23.3,0.4,52.3,46.7,0.7,103.7,101.1,1.2,222.2,203.7,2.0,446.2,0.9592424866200083,2.183794466403162,0,0,1
store_CK,STORE_CK_MEA0015,23.3,1.5,48.4,46.7,2.7,97.3,99.8,5.8,209.0,203.3,13.3,421.5,0.971372984991662,2.034034034034034,0,0,1
store_CB,STORE_CB_PAN0027,27.0,1.4,54.0,54.3,2.7,108.7,117.7,6.2,233.7,242.5,16.6,472.7,0.9586933364895254,1.9312393887945671,0,0,1
store_CI,STORE_CI_BAK0035,21.8,0.5,47.8,43.6,1.2,95.9,92.3,2.0,203.4,185.0,4.5,409.3,0.9803627642032678,2.17965367965368,0,0,1
store_CD,STORE_CD_SNA0039,19.6,0.2,44.2,39.0,0.3,88.0,81.5,0.7,188.8,160.6,1.1,375.2,0.9940828402366864,2.30514705882353,0,0,1
store_CO,STORE_CO_DAI0015,24.1,0.5,49.2,48.4,1.5,97.5,104.4,3.6,210.2,212.2,8.5,425.1,0.9616919393455706,1.9770334928229665,0,0,1
store_CE,STORE_CE_PRO0014,23.3,0.8,48.2,46.6,1.9,97.0,100.1,3.5,208.8,203.6,7.3,423.8,0.9685464874601636,2.048902195608783,0,0,1
store_CI,STORE_CI_BEV0004,21.5,0.0,48.1,42.9,0.1,95.2,91.2,0.1,203.6,182.8,0.1,406.9,0.978161965423112,2.2289156626506026,0,0,1
store_CI,STORE_CI_DAI0010,22.7,0.7,47.8,45.4,1.0,96.3,98.4,2.1,206.4,198.3,5.5,414.4,0.9594251901944209,2.0741116751269035,0,0,1
store_CO,STORE_CO_PAN0014,28.3,4.3,51.9,57.1,9.4,103.9,124.6,23.4,225.8,256.4,53.1,460.5,0.9505150022391402,1.6230954290296713,0,0,1
store_CP,STORE_CP_PAN0035,22.0,0.6,46.6,44.1,1.1,93.5,94.6,2.3,200.8,190.9,5.4,401.8,0.9660421545667447,2.0960929250263995,0,0,1
store_AC,STORE_AC_FRO0060,23.5,1.9,46.3,47.3,3.2,92.7,101.6,7.1,199.0,207.5,17.2,404.0,0.9628516798688884,1.8869223205506394,0,0,1
store_BD,STORE_BD_DAI0009,23.5,0.1,51.5,47.1,0.3,103.4,100.6,0.5,221.2,203.3,1.7,446.8,0.972145615002758,2.191658391261172,0,0,1
store_BF,STORE_BF_DAI0018,24.8,0.2,52.2,49.9,0.5,103.9,107.9,1.0,224.6,221.6,3.9,454.7,0.9583923740821848,2.0703703703703704,0,0,1
store_AJ,STORE_AJ_SNA0025,21.4,0.6,45.4,42.9,0.7,90.9,91.1,1.4,193.8,183.6,3.6,389.3,0.9746470320327918,2.109649122807018,0,0,1
store_CC,STORE_CC_MEA0028,25.3,2.1,48.3,50.9,5.2,97.1,109.7,11.2,208.5,225.1,26.4,423.1,0.9620991253644314,1.7969034608378873,0,0,1
store_CB,STORE_CB_FRO0018,22.6,1.0,46.1,45.3,2.8,92.0,96.8,6.5,195.4,197.4,16.6,393.8,0.9705124534783853,1.9494324045407638,0,0,1
store_CD,STORE_CD_BAK0011,22.9,0.0,52.4,45.9,0.0,104.4,99.1,0.0,227.8,200.7,0.1,457.9,0.96124247936197,2.296370967741936,0,0,1
store_CI,STORE_CI_PRO0019,22.5,1.2,46.0,45.1,2.3,91.3,98.2,6.5,196.4,198.0,14.5,393.5,0.9528514963297572,1.9318413021363174,0,0,1
store_CJ,STORE_CJ_MEA0012,18.7,0.0,43.3,36.9,0.0,86.2,76.8,0.0,182.6,146.3,0.0,356.6,1.0042964554242748,2.374512353706112,0,0,1
store_CG,STORE_CG_FRO0011,24.4,0.7,50.6,49.0,1.6,102.5,105.7,2.8,220.1,216.9,7.5,447.1,0.9620186621106582,2.0538752362948958,0,0,1
store_CI,STORE_CI_BAK0028,25.6,3.4,47.4,51.5,7.0,95.8,112.5,17.0,207.7,231.0,39.9,422.3,0.9499072356215214,1.6936056838365896,0,0,1
store_CL,STORE_CL_MEA0024,21.4,0.5,45.4,42.9,0.8,90.5,91.9,1.5,194.6,183.3,2.4,387.9,0.966430829444528,2.098913043478261,0,0,1
store_BM,STORE_BM_SNA0020,23.1,2.0,44.3,46.4,4.6,88.9,99.5,9.5,190.8,204.2,23.5,387.1,0.9658536585365853,1.8202811244979922,0,0,1
store_CK,STORE_CK_MEA0010,23.6,2.9,44.7,47.3,5.8,89.3,102.2,12.6,192.5,207.2,27.8,387.2,0.9614340032590982,1.7585532746823072,0,0,1
store_AI,STORE_AI_PRO0033,24.5,0.4,50.6,49.1,1.0,101.2,105.5,2.4,216.9,215.9,7.9,438.6,0.967741935483871,2.03125,0,0,1
store_CL,STORE_CL_BAK0029,18.7,0.0,41.5,37.2,0.0,82.0,78.6,0.0,174.7,154.3,0.0,347.9,0.9821428571428572,2.219822109275731,0,0,1
store_CS,STORE_CS_MEA0023,20.7,1.0,43.5,41.4,1.7,87.0,88.1,3.3,183.9,177.8,7.7,369.5,0.9738121373686686,2.047619047619048,0,0,1
store_CH,STORE_CH_SNA0036,25.2,2.6,49.5,50.7,5.6,98.8,109.7,12.5,211.7,226.9,31.3,430.3,0.9582963620230701,1.814207650273224,0,0,1
store_CS,STORE_CS_PAN0000,20.4,0.4,44.0,40.6,0.5,87.7,87.3,0.8,187.2,172.7,1.8,373.9,0.9682012339819649,2.1327231121281462,0,0,1
store_BO,STORE_BO_BEV0019,24.7,0.5,52.4,49.6,1.3,104.3,108.5,4.1,225.9,221.7,9.5,457.6,0.9493914157591287,2.0423572744014735,0,0,1
store_CE,STORE_CE_DAI0047,23.8,0.8,48.8,47.8,1.8,97.4,102.6,4.0,209.3,208.5,8.7,422.1,0.9659090909090908,1.999026290165531,0,0,1
store_CB,STORE_CB_SNA0049,24.8,1.1,49.7,50.0,2.0,100.2,107.8,4.7,215.7,222.6,14.0,439.9,0.9592573491490459,1.9555143651529194,0,0,1
store_CJ,STORE_CJ_DAI0028,18.0,0.0,42.7,35.8,0.0,85.1,75.7,0.0,181.3,148.0,0.0,360.0,0.9802141949537121,2.3918205804749344,0,0,1
store_CL,STORE_CL_FRO0035,18.9,0.3,40.5,37.6,0.5,80.9,79.1,1.4,173.4,157.5,3.0,346.1,0.9866017052375152,2.171717171717172,0,0,1
store_BS,STORE_BS_DAI0015,19.4,0.3,42.6,38.7,0.6,84.4,81.9,1.2,180.0,162.8,2.1,360.6,0.9793033821302372,2.180487804878049,0,0,1
store_BH,STORE_BH_BEV0055,25.8,1.2,50.4,52.0,2.8,101.5,113.1,8.4,219.8,234.2,23.7,447.1,0.9523809523809524,1.8674911660777387,0,0,1
store_BK,STORE_BK_DAI0041,24.8,2.5,46.8,49.9,6.3,93.7,109.3,15.6,203.4,223.5,35.0,412.7,0.9464444727133954,1.7166361974405853,0,0,1
store_BM,STORE_BM_BEV0016,21.7,2.0,42.0,43.6,3.2,84.7,93.5,6.2,181.4,190.7,15.9,368.2,0.9637305699481865,1.871794871794872,0,0,1
store_BN,STORE_BN_PRO0036,22.4,0.0,50.1,44.8,0.0,100.6,95.8,0.1,216.3,194.3,0.3,433.1,0.9716599190283399,2.2544316996871747,0,0,1
store_CA,STORE_CA_SNA0023,24.7,1.2,50.5,49.8,2.5,101.0,107.8,5.1,217.8,222.6,13.2,441.1,0.9553893759669932,1.9712696941612606,0,0,1
store_BC,STORE_BC_BAK0021,25.7,2.2,49.9,51.7,4.8,100.5,111.5,10.1,216.9,231.5,24.8,442.6,0.9619463505926387,1.8530465949820791,0,0,1
store_CA,STORE_CA_SNA0029,22.8,0.3,48.7,45.8,0.4,98.1,98.4,0.9,210.8,199.2,1.7,426.9,0.963651732882502,2.130964467005076,0,0,1
store_CF,STORE_CF_PAN0037,23.9,0.4,49.3,48.0,0.9,99.2,103.3,2.4,211.8,212.0,5.7,430.2,0.9635801639564574,2.025145067698259,0,0,1
store_CP,STORE_CP_MEA0024,26.6,3.5,49.7,53.8,7.1,100.7,118.5,17.2,220.7,244.9,43.5,450.0,0.9382716049382717,1.7158516020236088,0,0,1
store_AJ,STORE_AJ_PRO0061,22.8,2.0,44.6,45.6,3.9,89.3,98.2,7.6,191.4,200.2,18.6,387.0,0.9655561829474872,1.8697863682604274,0,0,1
store_CE,STORE_CE_PAN0046,21.5,0.0,47.8,43.0,0.0,95.6,91.6,0.0,204.8,186.4,0.0,412.8,0.9740259740259741,2.2333696837513637,0,0,1
store_CI,STORE_CI_BAK0015,21.4,0.4,45.8,42.8,0.6,91.0,92.3,1.6,195.8,186.6,3.5,391.0,0.9623744566032079,2.101731601731602,0,0,1
store_BR,STORE_BR_PRO0015,22.8,2.8,43.6,45.7,5.6,87.7,98.3,12.1,188.2,201.6,27.2,380.2,0.9646030179100269,1.7896341463414636,0,0,1
store_CG,STORE_CG_BEV0000,19.9,0.0,43.0,39.7,0.0,86.6,84.9,0.6,184.9,169.5,1.3,368.8,0.9702584105314479,2.1682352941176473,0,0,1
store_CG,STORE_CG_PRO0033,20.3,0.1,44.3,40.7,0.2,89.7,87.0,0.4,190.7,177.3,1.5,384.2,0.9666666666666667,2.184845005740528,0,0,1
store_AH,STORE_AH_BAK0046,19.3,1.2,39.5,38.6,2.6,79.6,81.5,4.9,168.4,164.9,11.3,339.9,0.9788672865595942,2.0036764705882355,0,0,1
store_CT,STORE_CT_SNA0046,19.8,0.1,40.9,39.7,0.4,81.6,85.2,1.4,175.4,172.8,5.0,354.3,0.9620991253644314,2.0398593200468933,0,0,1
store_AE,STORE_AE_SNA0012,24.3,2.1,47.8,49.1,4.3,96.6,105.9,9.1,208.4,220.9,23.2,426.6,0.9563164108618654,1.880188679245283,0,0,1
store_CK,STORE_CK_PAN0020,22.6,1.5,46.7,45.2,2.6,92.8,97.6,4.8,199.6,198.1,11.1,401.9,0.962794660607782,1.9938587512794268,0,0,1
store_CO,STORE_CO_PAN0024,22.1,0.3,44.4,44.5,1.5,89.4,95.7,2.6,192.6,195.6,7.9,389.2,0.9596178897090752,1.9832985386221296,0,0,1
store_BJ,STORE_BJ_FRO0015,24.7,1.6,48.5,49.8,2.9,97.6,108.1,7.2,211.2,223.4,19.4,428.5,0.9528095666709528,1.8853974121996304,0,0,1
store_CK,STORE_CK_SNA0034,20.8,0.9,41.6,41.7,1.6,83.5,90.3,3.7,180.5,183.2,9.5,365.4,0.9554432705558108,1.955752212389381,0,0,1
store_BM,STORE_BM_SNA0029,22.4,2.3,43.2,45.0,4.8,86.5,97.1,10.7,185.8,202.1,26.9,379.5,0.959040959040959,1.8014403292181074,0,0,1
store_CL,STORE_CL_BAK0038,18.4,0.0,42.0,36.5,0.0,84.1,76.9,0.0,177.0,152.5,0.0,351.6,0.9869479706776326,2.2987012987012987,0,0,1
store_CM,STORE_CM_SNA0003,20.8,0.4,43.1,41.7,0.7,86.0,89.9,1.2,185.7,181.9,2.5,373.5,0.9595571274796246,2.05,0,0,1
store_CP,STORE_CP_DAI0030,22.8,2.1,44.8,45.8,3.9,89.9,99.4,8.6,194.2,203.4,20.4,393.0,0.9542410714285714,1.8653266331658291,0,0,1
store_BH,STORE_BH_FRO0033,20.7,0.1,43.2,41.5,0.5,86.5,89.3,1.3,185.9,181.9,4.2,375.1,0.9611515245318061,2.0648769574944073,0,0,1
store_CR,STORE_CR_PAN0026,23.8,2.8,45.7,48.0,5.5,91.5,105.5,14.3,197.9,216.3,31.0,400.4,0.9400921658986174,1.7386363636363638,0,0,1
store_AD,STORE_AD_PRO0022,21.4,0.6,44.3,42.9,1.4,88.0,92.0,2.8,190.0,187.7,5.7,382.7,0.9654135338345863,2.03257328990228,0,0,1
store_CI,STORE_CI_DAI0016,20.9,0.0,44.3,42.0,0.5,88.2,90.5,0.7,190.4,182.9,2.3,384.2,0.9579831932773107,2.0938189845474615,0,0,1
store_BC,STORE_BC_PAN0019,19.7,2.1,38.9,39.4,3.8,77.9,83.7,7.9,167.2,171.7,18.6,339.7,0.9738012852199702,1.9009546539379474,0,0,1
store_CO,STORE_CO_PRO0031,17.2,0.0,37.7,34.3,0.0,76.1,72.7,0.1,162.2,144.3,0.1,322.8,0.9737686355916209,2.2266483516483517,0,0,1
store_BK,STORE_BK_MEA0009,19.3,0.1,41.5,38.6,0.4,83.3,83.2,0.6,179.0,166.7,1.1,357.2,0.9595624792840569,2.141656662665066,0,0,1
store_BR,STORE_BR_MEA0033,20.5,0.0,44.7,41.0,0.1,89.7,87.5,0.5,191.9,178.7,0.5,386.1,0.9707971586424625,2.184931506849315,0,0,1
store_CS,STORE_CS_SNA0007,18.1,0.6,38.4,36.1,0.8,76.5,77.6,1.7,162.5,154.6,3.0,324.4,0.9624246721020916,2.06949806949807,0,0,1
store_CE,STORE_CE_MEA0028,21.3,0.6,43.3,42.7,1.3,88.2,91.9,2.8,190.0,187.8,7.1,385.1,0.9619147975312359,2.034782608695652,0,0,1
store_BN,STORE_BN_MEA0037,19.0,0.2,44.1,37.9,0.2,87.3,81.3,0.4,188.1,162.4,0.6,375.7,0.9659379766141333,2.305896805896806,0,0,1
store_CA,STORE_CA_PAN0000,19.3,0.0,44.5,38.7,0.0,88.0,83.1,0.0,188.8,167.9,0.0,378.6,0.9606769537083125,2.2692307692307696,0,0,1
store_AF,STORE_AF_PAN0041,20.3,0.4,42.9,40.7,0.7,85.5,88.2,1.2,183.7,180.0,4.0,370.5,0.9539473684210525,2.066817667044168,0,0,1
store_CO,STORE_CO_DAI0039,22.0,1.4,43.1,44.3,3.1,86.1,96.3,7.3,185.6,195.8,18.6,374.2,0.9495036685369012,1.849585062240664,0,0,1
store_BM,STORE_BM_FRO0011,20.3,2.0,39.8,40.9,3.6,79.3,88.1,7.8,171.4,182.1,19.8,348.7,0.9549945115257958,1.8548752834467122,0,0,1
store_BR,STORE_BR_BEV0011,20.9,0.2,43.6,41.9,0.5,87.6,90.4,1.0,188.2,183.8,4.0,379.7,0.9590088712144385,2.0685082872928175,0,0,1
store_CL,STORE_CL_SNA0031,14.5,0.0,34.4,28.9,0.0,68.9,60.4,0.0,146.4,116.9,0.0,289.3,0.9801712483100496,2.419834710743802,0,0,1
store_CR,STORE_CR_BEV0009,17.8,1.1,36.0,35.5,2.2,71.8,75.2,4.1,153.5,152.1,8.6,309.2,0.9755206430398247,1.9840637450199206,0,0,1
store_CQ,STORE_CQ_PRO0027,19.2,1.6,39.1,38.5,2.7,78.4,81.7,5.1,167.3,166.6,12.0,337.4,0.9714960364311013,1.9828850855745723,0,0,1
store_BM,STORE_BM_FRO0044,20.1,2.4,37.4,40.3,5.2,75.8,86.8,11.5,163.4,177.5,25.3,330.1,0.9592745784282534,1.7479861910241659,0,0,1
store_BO,STORE_BO_FRO0034,18.9,0.1,41.1,37.8,0.1,82.9,80.6,0.7,176.4,162.3,1.2,352.3,0.9688995215311004,2.177199504337051,0,0,1
store_CB,STORE_CB_FRO0029,17.6,0.1,38.4,35.1,0.3,75.8,74.7,0.3,161.9,151.3,0.9,326.9,0.9707666850523994,2.160427807486631,0,0,1
store_CM,STORE_CM_PRO0002,19.8,0.5,40.4,39.7,0.7,80.8,86.0,1.8,173.9,175.6,6.8,351.3,0.9534510433386838,1.9988385598141696,0,0,1
store_AC,STORE_AC_PAN0048,18.5,0.8,37.5,37.1,1.5,75.6,79.4,2.9,162.2,162.2,6.9,328.5,0.9622052704576974,2.00377358490566,0,0,1
store_CQ,STORE_CQ_SNA0036,19.5,0.1,42.6,39.1,0.3,84.5,84.6,1.2,182.5,169.6,2.8,365.4,0.9540117416829745,2.1404958677685957,0,0,1
store_CE,STORE_CE_BAK0003,18.5,0.9,37.3,37.1,2.2,74.8,79.0,4.7,159.8,160.4,9.7,324.0,0.9668989547038327,1.960809102402023,0,0,1
store_CO,STORE_CO_SNA0026,17.6,0.9,36.0,35.2,2.2,71.7,76.2,4.4,154.9,153.6,9.9,311.3,0.9523809523809524,1.9724770642201837,0,0,1
store_CA,STORE_CA_FRO0005,17.2,0.0,38.2,34.3,0.0,76.2,73.0,0.0,163.2,145.6,0.1,326.0,0.9699248120300751,2.2325581395348837,0,0,1
store_BR,STORE_BR_BEV0056,19.5,0.8,39.6,39.2,1.7,79.5,84.5,3.4,170.4,173.2,9.2,344.2,0.9551020408163264,1.9739952718676124,0,0,1
store_CB,STORE_CB_FRO0007,18.7,0.7,38.8,37.4,1.1,79.0,79.8,2.0,169.8,163.3,5.0,342.0,0.9679089026915114,2.100125156445557,0,0,1
store_BP,STORE_BP_PAN0027,19.2,1.1,38.9,38.5,2.3,77.7,83.2,5.2,167.0,170.5,12.2,338.1,0.954590652966523,1.9423769507803124,0,0,1
store_BI,STORE_BI_FRO0004,17.3,0.0,36.8,34.6,0.4,73.8,74.4,0.7,159.6,150.4,1.4,320.2,0.9579180509413068,2.1328859060402685,0,0,1
store_BN,STORE_BN_PRO0046,13.3,0.0,35.8,25.8,0.0,70.8,52.0,0.0,147.6,91.4,0.0,282.9,1.0363636363636364,2.833013435700576,0,0,1
store_CM,STORE_CM_BEV0038,20.2,1.9,38.6,40.7,4.0,77.9,88.1,9.6,166.8,181.3,24.6,338.7,0.9502901050650776,1.7823129251700685,0,0,1
store_CR,STORE_CR_PAN0001,18.2,0.8,36.9,36.5,1.7,74.1,77.6,3.9,157.7,155.3,7.8,316.9,0.967741935483871,1.9794079794079795,0,0,1
store_CT,STORE_CT_BEV0039,17.4,1.7,32.6,34.9,3.8,65.9,75.1,8.4,141.5,151.0,19.3,284.5,0.9548198280592646,1.7699468085106385,0,0,1
store_BI,STORE_BI_MEA0044,17.6,0.3,38.5,35.2,1.1,76.8,75.6,2.6,164.7,152.5,4.9,329.4,0.9596510359869139,2.1413474240422725,0,0,1
store_BM,STORE_BM_SNA0036,14.8,0.0,35.3,29.4,0.0,70.7,62.5,0.0,152.2,123.6,0.0,301.5,0.9683751363140676,2.4313099041533546,0,0,1
store_BD,STORE_BD_PAN0020,18.3,0.1,40.4,36.8,0.1,80.9,79.0,0.1,173.6,160.0,0.2,348.8,0.9564459930313589,2.1934260429835652,0,0,1
store_CB,STORE_CB_FRO0004,20.5,1.8,38.7,41.3,3.9,78.7,89.1,9.1,168.9,183.7,22.9,345.9,0.9539320614239181,1.791479820627803,0,0,1
store_CE,STORE_CE_PRO0031,15.1,0.0,31.8,30.0,0.0,63.5,63.3,0.1,135.6,126.1,0.1,272.6,0.9760827407886231,2.137223974763407,0,0,1
store_CG,STORE_CG_BEV0021,18.5,0.5,38.3,37.0,1.0,76.0,79.8,2.4,162.2,160.8,4.9,326.4,0.9575569358178054,2.0,0,0,1
store_AH,STORE_AH_SNA0013,17.6,1.0,36.0,35.4,2.1,71.8,76.4,4.4,153.7,153.5,8.9,307.4,0.9499820079165168,1.9516339869281043,0,0,1
store_BC,STORE_BC_MEA0043,20.0,1.2,39.1,40.2,2.6,78.7,87.1,6.2,169.1,178.5,17.5,341.9,0.9513239257967337,1.868119266055046,0,0,1
store_BH,STORE_BH_DAI0052,19.7,1.2,38.9,39.6,3.2,77.4,86.4,7.7,166.8,177.4,19.3,337.5,0.944391179290508,1.8393063583815032,0,0,1
store_BP,STORE_BP_PAN0023,20.5,1.1,44.2,41.2,2.0,88.6,88.8,4.1,190.8,183.3,9.8,385.4,0.9570494864612511,2.100112485939258,0,0,1
store_AH,STORE_AH_PRO0017,14.4,0.0,32.0,28.6,0.2,63.9,60.3,0.3,135.8,119.4,0.4,270.4,0.9749492213947192,2.243377483443709,0,0,1
store_BE,STORE_BE_FRO0038,17.9,0.4,39.7,35.8,0.9,79.0,76.2,1.6,169.2,155.1,4.2,340.4,0.9686147186147185,2.196592398427261,0,0,1
store_CP,STORE_CP_DAI0007,22.7,2.2,42.1,45.8,5.0,85.1,99.6,14.8,183.7,207.6,37.3,376.5,0.948203842940685,1.6940822467402206,0,0,1
store_CP,STORE_CP_BEV0012,23.1,2.8,44.2,46.7,5.6,88.0,102.2,12.4,192.0,213.1,32.0,393.4,0.94106463878327,1.7556207233626588,0,0,1
store_CL,STORE_CL_BAK0005,16.2,0.0,37.1,32.3,0.0,73.7,68.5,0.0,156.1,135.6,0.0,311.5,0.9710289710289709,2.2755102040816326,0,0,1
store_CE,STORE_CE_MEA0023,18.6,0.5,38.1,37.4,1.1,76.0,80.5,2.5,163.8,164.2,6.0,333.1,0.9546621043627034,2.001240694789082,0,0,1
store_BI,STORE_BI_BAK0020,18.2,0.5,38.6,36.5,1.1,77.6,78.6,2.1,165.9,160.1,4.4,335.3,0.9558823529411766,2.0813214739517156,0,0,1
store_BR,STORE_BR_DAI0009,18.3,1.3,38.4,36.8,2.3,76.9,78.5,4.1,163.7,161.4,10.0,332.7,0.9623137598597721,2.030534351145038,0,0,1
store_BE,STORE_BE_FRO0056,15.9,0.0,41.3,31.8,0.0,81.4,67.0,0.0,172.4,132.2,0.0,343.9,0.973469387755102,2.5692995529061107,0,0,1
store_BP,STORE_BP_MEA0029,17.2,0.1,36.6,34.4,0.3,73.8,73.2,1.4,156.9,148.2,3.5,315.3,0.967379077615298,2.121418826739427,0,0,1
store_CB,STORE_CB_FRO0035,17.6,1.8,34.2,35.4,3.5,68.1,76.2,7.6,146.4,155.7,16.4,295.7,0.9523809523809524,1.8191349934469203,0,0,1
store_CD,STORE_CD_SNA0016,14.9,0.0,35.7,29.8,0.0,71.1,63.0,0.0,152.4,124.9,0.1,303.5,0.9675324675324675,2.4152139461172744,0,0,1
store_CB,STORE_CB_PRO0003,15.6,0.3,33.9,31.1,0.6,68.3,66.1,1.2,145.8,131.2,2.1,291.6,0.9675418647922267,2.184290030211481,0,0,1
store_CE,STORE_CE_BAK0026,19.2,1.1,38.0,38.5,1.9,76.0,83.3,3.7,164.4,170.8,10.1,334.8,0.9534845224300613,1.926858513189449,0,0,1
store_CM,STORE_CM_PAN0024,17.7,0.9,36.3,35.5,1.5,73.0,77.5,3.8,158.4,156.4,8.5,316.2,0.9423247559893522,1.9922680412371134,0,0,1
